head,relation,tail,label
evt_algerine_porpoise_description,AVVIENE_IN,loc_deck,0
char_greenhorn,PARTECIPA_COME_SOGGETTO,evt_narrator_sings_out,0
evt_head_peddling_revealed,AVVIENE_DOPO,evt_departure,0
loc_greenwich_palace,COME,IL_CASTELLO,0
evt_classification,AVVIENE_DOPO,evt_queequeg_springs_into_bed,0
evt_queequeg_rescues_greenhorn,COME,ESPOSIZIONE,0
evt_father_mapple_enters,COME,VITTORIA,0
char_preacher,COME,DONATORE_FORNITORE,0
evt_congregation_condenses,AVVIENE_DOPO,evt_father_mapple_mounts_ladder,0
evt_narrator_conjures_queequeg,AVVIENE_DOPO,evt_narrator_rolls_away,1
char_men_before_mast,PARTECIPA_COME_SOGGETTO,evt_encounter,0
evt_head_peddling_revealed,AVVIENE_DOPO,evt_friendship_declaration,0
loc_metropolitan_society,COME,RIFUGIO,0
char_jonah,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_jonah_swallowed,1
evt_assault,AVVIENE_DOPO,evt_harpoon_missing,0
evt_queequeg_tosses_greenhorn,PARTECIPA_COME_SOGGETTO,char_queequeg,0
evt_dough_boy_torment,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_rigger_awakening,0
evt_filling_goblets,AVVIENE_DOPO,evt_harpoon_preparation,1
char_jonah,PARTECIPA_COME_SOGGETTO,evt_queequeg_embraces_narrator,0
char_ahab,PARTECIPA_COME_SOGGETTO,evt_ahab_appears,1
evt_ahab_revelation,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_harpoon,0
char_tashtego,PARTECIPA_COME_AIUTANTE_ALLEATO,char_stubb,1
evt_harpoon,COME,PREPARAZIONE,0
char_merman,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_father_mapple_mounts_ladder,0
evt_door_burst,AVVIENE_IN,loc_joppa,0
char_mealy_porpoise,PARTECIPA_COME_SOGGETTO,evt_journey_to_inn,0
evt_narrator_reflects,AVVIENE_DOPO,evt_queequeg_invites_narrator,1
evt_greenhorn_mimics,COME,PREDICAMENTO,1
evt_grampus_description,AVVIENE_IN,loc_whalemen_chapel,0
evt_first_masthead,AVVIENE_DOPO,evt_killer_attacks_folio,0
evt_father_mapple_kneels,AVVIENE_DOPO,evt_consultation,0
evt_john_talbot_lost,AVVIENE_IN,loc_bedroom,0
evt_flight,AVVIENE_IN,loc_windlass,0
evt_pipe_smoking,COME,ALLEANZA_PATTO,0
obj_painting,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_ramadan_ends,0
char_whalers,COME,DESTINANTE_MANDANTE,0
evt_fasting,PARTECIPA_COME_SOGGETTO,evt_essex_destroyed,0
evt_jonah_sleeps,AVVIENE_DOPO,evt_leviathan_punished,0
evt_church_encounter,COME,PREDICAMENTO,0
evt_huzza_porpoise_description,COME,RITORNO,0
char_daggoo,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_queequeg_embraces_narrator,0
evt_queequeg_tells_story,PARTECIPA_COME_DESTINATARIO,evt_peleg_bildad_debate,0
char_thrasher,PARTECIPA_COME_SOGGETTO,evt_casting_lots,0
char_peleg,PARTECIPA_COME_SOGGETTO,evt_interview,1
evt_lay_negotiation,AVVIENE_IN,loc_queequeg_room,0
evt_queequeg_agrees_to_accompany,AVVIENE_DOPO,evt_jonah_sleeps,0
char_moby_dick,COME,DESTINANTE_MANDANTE,0
evt_naming,AVVIENE_DOPO,evt_mother_death,1
char_commentator,COME,SOGGETTO_EROE,1
char_narrator,PARTECIPA_COME_SOGGETTO,evt_standing_masthead,1
evt_ship_departs,AVVIENE_IN,loc_ship,1
evt_exploration,COME,RIVELAZIONE_SCOPERTA,1
char_queequeg,PARTECIPA_COME_SOGGETTO,evt_departure_manhattan,0
evt_signing,COME,DISTRICAMENTO,0
evt_visit_chapel,AVVIENE_DOPO,evt_thrasher_description,0
evt_ramadan_ends,COME,DISTRICAMENTO,1
evt_teaching_whale_name,AVVIENE_IN,loc_quarterdeck,0
evt_fin_back_description,COME,LOTTA_SCONTRO,0
evt_ahab_confession,AVVIENE_IN,loc_deck,1
evt_narrator_deliberates,AVVIENE_IN,loc_foretop,0
evt_book_explanation,AVVIENE_IN,loc_foretop,0
char_essex_crew,PARTECIPA_COME_DESTINATARIO,evt_jonah_prayer,0
evt_landlord_arrives,AVVIENE_IN,loc_bedroom,0
char_jonah,PARTECIPA_COME_AMANTE_AMATO,evt_sea_storm,0
evt_stroll_through_streets,COME,RIVELAZIONE_SCOPERTA,0
char_leviathan,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_killer_attacks_folio,0
evt_ishmael_covers_queequeg,AVVIENE_IN,loc_grammar_school,0
loc_hampton_court,COME,AL_CHIUSO,1
evt_interview,COME,LOTTA_SCONTRO,0
evt_interrogation,PARTECIPA_COME_OPPONENTE_RIVALE,char_peleg,1
evt_elijah_encounter,COME,ESPOSIZIONE,0
char_landlord,PARTECIPA_COME_SOGGETTO,evt_landlord_planing_bench,1
evt_greenhorn_swept_overboard,PARTECIPA_COME_SOGGETTO,char_flask,0
char_huzza_porpoise,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_huzza_porpoise_description,0
char_queequeg,COME,DESTINANTE_MANDANTE,0
evt_ishmael_observes,AVVIENE_IN,loc_spouter_inn,1
evt_sea_storm,AVVIENE_IN,loc_public_room,0
char_bildad,PARTECIPA_COME_SOGGETTO,evt_captains_emerge,1
evt_captain_hardy_killed,AVVIENE_DOPO,evt_philosophical_meditation,0
evt_squall,AVVIENE_IN,loc_ship,1
evt_narrator_sleeps,AVVIENE_IN,loc_distant_strait,0
char_queequeg_sister,PARTECIPA_COME_DESTINATARIO,evt_dyspepsia_discussion,0
evt_captain_confronts_queequeg,COME,TRADIMENTO_ROTTURA,0
evt_mrs_hussey_appears,COME,PREPARAZIONE,0
evt_signing,AVVIENE_IN,loc_lee_quarter_boat,0
char_rigger,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_boarding,1
char_peleg,PARTECIPA_COME_SOGGETTO,evt_inquiry,1
char_old_man,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_death_brother,0
char_ahab_mother,PARTECIPA_COME_SOGGETTO,evt_mother_death,1
evt_harpooneers_dinner,PARTECIPA_COME_SOGGETTO,evt_killer_attacks_folio,0
char_samuel_gleig,PARTECIPA_COME_SOGGETTO,evt_bulkington_departure,0
evt_narrator_retires,AVVIENE_DOPO,evt_typhoon,0
evt_killer_attacks_folio,AVVIENE_DOPO,evt_whale_hunt,0
evt_queequeg_vows,AVVIENE_DOPO,evt_madness_onset,0
char_stepmother,PARTECIPA_COME_SOGGETTO,evt_ishmael_supper,0
evt_greenhorn_swept_overboard,AVVIENE_IN,ship_pequod,0
obj_whale_extracts,PARTECIPA_COME_SOGGETTO,evt_queequeg_dressing,0
char_ship_captain,PARTECIPA_COME_DESTINATARIO,evt_jonah_prayer,0
evt_hymn,AVVIENE_IN,loc_chapel,1
char_charity,COME,DESTINANTE_MANDANTE,0
char_queequeg,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_queequeg_childhood,0
evt_supper,COME,TRADIMENTO_ROTTURA,0
evt_waking,COME,VITTORIA,0
evt_ramadan,AVVIENE_DOPO,evt_strike_tent,0
evt_ahab_dinner,PARTECIPA_COME_DESTINATARIO,char_ahab,0
evt_idol_worship,COME,RIVELAZIONE_SCOPERTA,0
char_ishmael,PARTECIPA_COME_SOGGETTO,evt_fin_back_description,0
loc_brazil_banks,COME,LA_STRADA,0
evt_narrator_retires,COME,ALLEANZA_PATTO,0
evt_narrator_reflection,PARTECIPA_COME_SOGGETTO,char_ahab,0
evt_ahab_stubb_confrontation,COME,LOTTA_SCONTRO,1
char_narrator,PARTECIPA_COME_SOGGETTO,evt_father_mapple_drags_ladder,0
evt_jonah_mission,AVVIENE_IN,loc_inn_room,0
char_gabriel,PARTECIPA_COME_SOGGETTO,evt_arrival,0
char_men_before_mast,PROVIENE_DA,loc_forward,1
char_chambermaid,PARTECIPA_COME_DESTINATARIO,evt_sermon_begins,0
evt_right_whale_description,AVVIENE_DOPO,evt_retaking,0
evt_queequeg_agrees_to_accompany,COME,PREDICAMENTO,0
evt_queequeg_tells_story,PARTECIPA_COME_SOGGETTO,char_queequeg,1
evt_jonah_cast_overboard,AVVIENE_IN,loc_trafalgar_square,0
char_queequeg,PROVIENE_DA,loc_forward,0
evt_voyage,AVVIENE_IN,loc_public_room,0
evt_sperm_whale_description,PARTECIPA_COME_SOGGETTO,char_starbuck,0
evt_hymn,AVVIENE_DOPO,evt_ramadan_ends,0
evt_consultation,COME,RITORNO,0
evt_razor_back_description,AVVIENE_IN,loc_chapel,0
evt_narrator_bonds_with_queequeg,AVVIENE_DOPO,evt_settle_bill,0
char_crew,PARTECIPA_COME_SOGGETTO,evt_dusting_grammars,0
char_harpooneer,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_hymn,0
evt_queequeg_tells_story,PARTECIPA_COME_DESTINATARIO,evt_ahab_cape_horn,0
char_starbuck_wife,PARTECIPA_COME_SOGGETTO,evt_signing,0
evt_queequeg_plans_return,COME,PREPARAZIONE,1
char_narrator,PARTECIPA_COME_SOGGETTO,evt_decision_sailor,0
evt_lay_negotiation,AVVIENE_DOPO,evt_inquiry,0
evt_return_from_chapel,AVVIENE_IN,loc_stairs,0
loc_wharf,COME,SPAZIO_STRATEGICO,0
evt_encounter_peleg,PARTECIPA_COME_SOGGETTO,evt_narrator_tries_garment,0
evt_leaving_ship,AVVIENE_IN,loc_wharf,1
evt_door_locked,AVVIENE_IN,loc_vaticans,0
evt_mealy_porpoise_description,COME,VITTORIA,0
evt_leap,AVVIENE_IN,loc_bar,0
char_god,PARTECIPA_COME_SOGGETTO,evt_sea_storm,1
char_subsub,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_captain_apologizes,0
evt_ahab_cape_horn,AVVIENE_IN,loc_sea,0
char_nelson,PARTECIPA_COME_SOGGETTO,evt_standing_masthead,1
evt_crew_assembly,AVVIENE_IN,loc_forecastle,0
evt_narrator_examines_room,AVVIENE_IN,loc_circumpolar_seas,0
evt_voyage_of_moss,AVVIENE_IN,loc_queequeg_room,0
evt_quarrel,AVVIENE_DOPO,evt_queequeg_signing,0
loc_hammock,COME,RIFUGIO,1
loc_whitehall,COME,ALL_APERTO,0
ship_hobomack,PARTECIPA_COME_SOGGETTO,evt_father_mapple_reads_hymn,0
char_subsub,PARTECIPA_COME_SOGGETTO,evt_jonah_sleeps,0
char_tashtego,PARTECIPA_COME_SOGGETTO,evt_sail_acushnet_river,0
evt_hauling,AVVIENE_DOPO,evt_bulkington_departure,0
evt_nantucket_voyage,PARTECIPA_COME_SOGGETTO,evt_hauling,0
evt_squall_approaching,AVVIENE_IN,loc_pacific_coast,0
evt_consultation,COME,RIVELAZIONE_SCOPERTA,1
char_god,PARTECIPA_COME_SOGGETTO,evt_arrival_new_bedford,0
evt_morning_walk,AVVIENE_IN,loc_spouter_inn,0
evt_stubb_dream,COME,RIVELAZIONE_SCOPERTA,1
char_congregation,PARTECIPA_COME_SOGGETTO,evt_decision_sailor,0
evt_queequeg_visits_sag_harbor,COME,RIVELAZIONE_SCOPERTA,0
evt_confronting_perils,COME,SACRIFICIO,0
char_starbuck,PARTECIPA_COME_SOGGETTO,evt_bildad_sermon,0
evt_queequeg_springs_into_bed,AVVIENE_DOPO,evt_narrator_meets_queequeg,0
evt_chambermaid_called,AVVIENE_DOPO,evt_mrs_hussey_appears,1
evt_sea_storm,AVVIENE_DOPO,evt_queequeg_plans_return,0
evt_razor_back_description,AVVIENE_DOPO,evt_whale_dissection,0
evt_ishmael_disturbs,AVVIENE_IN,loc_ahab_cabin,0
evt_hauling,COME,SACRIFICIO,0
char_landlord,PARTECIPA_COME_AMANTE_AMATO,char_starbuck,0
evt_jonah_repentance,COME,SACRIFICIO,0
evt_liberation,AVVIENE_DOPO,evt_cape_horn,1
evt_narrator_questions_landlord,AVVIENE_DOPO,evt_canoe_ambush,0
evt_sails_set,AVVIENE_DOPO,evt_anchor_up,1
evt_sermon_begins,AVVIENE_IN,loc_nantucket,0
evt_journey_to_wharf,AVVIENE_IN,loc_battery,0
evt_stubb_dream,COME,VITTORIA,0
evt_breakfast,COME,RITORNO,0
evt_door_burst,COME,LOTTA_SCONTRO,1
evt_queequeg_rescues_greenhorn,AVVIENE_DOPO,evt_crew_singing,0
char_starbuck,PARTECIPA_COME_SOGGETTO,evt_voyage,1
evt_waking_in_bed,COME,ALLEANZA_PATTO,0
evt_disobedience,AVVIENE_DOPO,evt_sermon_begins,1
char_raphael,PARTECIPA_COME_SOGGETTO,evt_decision_sailor,0
loc_childhood_room,COME,AL_CHIUSO,1
evt_john_talbot_lost,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_departure_manhattan,0
evt_ishmael_supper,AVVIENE_DOPO,evt_contemplation_water,0
evt_leap,AVVIENE_IN,loc_deck,0
evt_harpoon_test,AVVIENE_DOPO,evt_dispersal,0
evt_landlord_explains,AVVIENE_IN,loc_bottomless_deeps,0
char_ahab,COME,AIUTANTE_MAGICO,0
evt_whale_emergence,COME,ESPOSIZIONE,0
evt_head_peddling_revealed,AVVIENE_DOPO,evt_landlord_explains,0
evt_flight,AVVIENE_IN,loc_nantucket,0
evt_whale_hunting,AVVIENE_IN,loc_windlass,0
char_harpooneers,PARTECIPA_COME_DONATORE,evt_crew_revelry,0
evt_whale_hunting,AVVIENE_IN,loc_polynesia,0
char_narrator,PARTECIPA_COME_OPPONENTE_RIVALE,evt_crew_revelry,0
evt_boarding,AVVIENE_IN,loc_wharf,1
char_narrator,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_queequeg_feels_narrator,1
evt_captain_confronts_queequeg,COME,LOTTA_SCONTRO,1
char_daggoo,PARTECIPA_COME_SOGGETTO,evt_voyage,1
loc_southern_seas,COME,SPAZIO_STRATEGICO,0
evt_queequeg_visits_sag_harbor,COME,SPOSTAMENTO_VIAGGIO,1
evt_dismemberment,AVVIENE_DOPO,evt_ahab_revelation,0
evt_squall_approaching,AVVIENE_IN,loc_forecastle,1
evt_search_lodging,AVVIENE_IN,loc_tuileries,0
evt_departure_manhattan,AVVIENE_IN,loc_pulpit,0
loc_acushnet_river,COME,IL_SALOTTO,0
evt_ship_spurns_suit,AVVIENE_DOPO,evt_narrator_reflects,0
char_commentator,COME,FALSO_EROE,0
evt_discovery_spouter_inn,COME,RIVELAZIONE_SCOPERTA,1
evt_elijah_encounter,AVVIENE_DOPO,evt_leaving_ship,1
evt_wheelbarrow_story,AVVIENE_DOPO,evt_morning_stroll,0
evt_queequeg_tells_story,AVVIENE_DOPO,evt_narrator_arrives,0
evt_sail_acushnet_river,AVVIENE_IN,loc_acushnet_river,1
evt_octavo_introduction,COME,SPOSTAMENTO_VIAGGIO,0
char_captain_sleet,PARTECIPA_COME_SOGGETTO,evt_standing_masthead,1
evt_inquiry,AVVIENE_DOPO,evt_jonah_swallowed,0
evt_bulkington_helm,AVVIENE_IN,loc_bar,0
evt_research,AVVIENE_IN,loc_harbor,0
evt_essex_destroyed,AVVIENE_IN,loc_nantucket,0
evt_narrator_retires,AVVIENE_IN,loc_cabin,0
char_specksynder,PARTECIPA_COME_OPPONENTE_RIVALE,evt_whale_hunting,0
evt_bulkington_helm,AVVIENE_DOPO,evt_elijah_encounter,0
evt_nantucket_voyage,AVVIENE_DOPO,evt_visit_chapel,1
char_queequeg,PARTECIPA_COME_SOGGETTO,evt_address,0
evt_departure_manhattan,AVVIENE_DOPO,evt_social_smoke,0
evt_squall,COME,ESPOSIZIONE,0
char_ishmael,PARTECIPA_COME_AMANTE_AMATO,evt_preparations,0
loc_chapel,COME,AL_CHIUSO,1
evt_starbuck_objection,AVVIENE_DOPO,evt_squall_approaching,0
char_ship_captain,PARTECIPA_COME_SOGGETTO,evt_inspection,0
loc_wharf,COME,LA_STRADA,1
char_queequeg,PARTECIPA_COME_SOGGETTO,evt_church_encounter,0
char_grampus_crew,PARTECIPA_COME_SOGGETTO,evt_grampus_crew_arrival,1
evt_peleg_bildad_debate,AVVIENE_IN,loc_grammar_school,0
evt_breakfast,AVVIENE_DOPO,evt_board_pequod,1
char_narrator,PARTECIPA_COME_DESTINANTE,evt_narrator_bench_discomfort,0
char_algerine_porpoise,PARTECIPA_COME_SOGGETTO,evt_loss_of_identity,0
evt_signing,PARTECIPA_COME_DONATORE,evt_jonah_prayer,0
char_starbuck,PARTECIPA_COME_SOGGETTO,evt_crew_assembly,1
evt_whale_swallows,AVVIENE_IN,loc_deck,0
evt_creation,COME,ESPOSIZIONE,1
obj_ivory_leg,PARTECIPA_COME_SOGGETTO,evt_inquiry,0
loc_inn_room,COME,LA_SOGLIA,0
char_ahab,PARTECIPA_COME_OPPONENTE_RIVALE,evt_father_mapple_approaches_pulpit,0
evt_moby_dick_revelation,COME,PREDICAMENTO,0
char_narrator,PARTECIPA_COME_CONIUGE_FAMILIARE,evt_head_peddling_revealed,0
char_whale,PARTECIPA_COME_AMICO,evt_assault,0
obj_pipe,PARTECIPA_COME_SOGGETTO,evt_crew_assembly,0
evt_storm,AVVIENE_IN,loc_sea,1
evt_narrator_reflects,COME,RITORNO,0
evt_queequeg_found,AVVIENE_DOPO,evt_whale_encounters,0
loc_nantucket,COME,CAMPO_DI_BATTAGLIA,0
loc_whale_ship,COME,ALL_APERTO,1
char_greenhorn,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_god_delivers,0
evt_captain_interrogation,AVVIENE_IN,loc_darkness,0
char_raphael,PARTECIPA_COME_AIUTANTE_ALLEATO,char_flask,0
evt_creation,COME,SACRIFICIO,0
evt_discovery_spouter_inn,AVVIENE_DOPO,evt_appointment,0
char_queequeg,PARTECIPA_COME_SOGGETTO,evt_greenhorn_mimics,0
char_alfred_great,PARTECIPA_COME_SOGGETTO,evt_inquiry,0
loc_spitzbergen,COME,ALL_APERTO,0
char_queequeg,COME,SOGGETTO_EROE,1
evt_harpoon_preparation,AVVIENE_DOPO,evt_teaching_whale_name,0
evt_narrator_reveals_whaling_plan,COME,RIVELAZIONE_SCOPERTA,0
char_daggoo,PARTECIPA_COME_DONATORE,evt_moby_dick_revelation,0
char_greenhorn,PARTECIPA_COME_SOGGETTO,evt_narrator_tries_garment,0
evt_narrator_bonds_with_queequeg,AVVIENE_DOPO,evt_captain_apologizes,1
evt_quarrel,COME,RITORNO,0
evt_boarding,AVVIENE_DOPO,evt_harpooneer_undresses,0
evt_queequeg_still_sitting,COME,LOTTA_SCONTRO,0
char_subsub,PARTECIPA_COME_SOGGETTO,evt_captains_emerge,0
char_landlord,PARTECIPA_COME_CONIUGE_FAMILIARE,evt_head_peddling_revealed,0
evt_door_locked,COME,VITTORIA,0
char_whalers,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_southern_voyage,0
evt_ahab_stubb_confrontation,AVVIENE_DOPO,evt_board_schooner,0
evt_pipe_smoking,AVVIENE_DOPO,evt_casting_lots,0
evt_queequeg_springs_into_bed,AVVIENE_DOPO,evt_whale_hunt,0
evt_casting_lots,AVVIENE_DOPO,evt_ahab_revelation,0
obj_ivory_stool,PARTECIPA_COME_SOGGETTO,evt_whale_hunt,0
char_mates,PROVIENE_DA,loc_azores,0
char_white_whale,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_ahab_soliloquy,1
evt_ramadan_ends,AVVIENE_DOPO,evt_ishmael_argues,1
evt_narrator_retires,AVVIENE_IN,loc_heaven,0
evt_whale_confines_speaker,COME,TRADIMENTO_ROTTURA,0
loc_hammock,COME,AL_CHIUSO,1
evt_interrogation,PARTECIPA_COME_SPETTATORE_NEUTRALE,char_peleg,0
evt_waking_in_bed,AVVIENE_DOPO,evt_social_smoke,0
evt_morning_stroll,PARTECIPA_COME_SOGGETTO,evt_fasting,0
evt_whale_hunt,COME,PREDICAMENTO,0
char_narrator,PARTECIPA_COME_AMICO,char_queequeg,1
evt_narrator_questions,AVVIENE_IN,loc_africa,0
evt_narrator_bench_discomfort,AVVIENE_IN,loc_spouter_inn,0
evt_ishmael_approaches,AVVIENE_IN,loc_ship,0
char_starbuck_child,PARTECIPA_COME_CONIUGE_FAMILIARE,evt_killer_description,0
char_harpooneers,PARTECIPA_COME_SOGGETTO,evt_huzza_porpoise_description,0
evt_planning,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_narrator_conjures_queequeg,0
evt_whale_vomits,AVVIENE_DOPO,evt_clam_chowder,0
evt_preparations,COME,SPOSTAMENTO_VIAGGIO,0
char_jonah,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_deliverance,0
evt_passage_home,COME,SCONFITTA,0
evt_narrator_requests_no_smoking,AVVIENE_DOPO,evt_narrator_arrives,0
char_dough_boy,COME,DONATORE_FORNITORE,1
evt_clam_chowder,AVVIENE_IN,loc_queequeg_room,0
char_flask,PARTECIPA_COME_SOGGETTO,evt_harpooneer_arrives,0
evt_rigger_awakening,AVVIENE_IN,loc_after_part,0
evt_greenhorn_mimics,PARTECIPA_COME_OGGETTO_BERSAGLIO,char_queequeg,0
evt_sulphur_bottom_description,COME,ESPOSIZIONE,1
char_ahab,PARTECIPA_COME_SOGGETTO,evt_voyage,1
evt_algerine_porpoise_description,AVVIENE_DOPO,evt_huzza_porpoise_description,0
evt_queequeg_feels_narrator,AVVIENE_DOPO,evt_whaling,0
loc_fathers_bay,COME,ALL_APERTO,0
evt_queequeg_tells_story,COME,VITTORIA,0
evt_fin_back_description,AVVIENE_IN,loc_tisbury,0
char_subsub,PARTECIPA_COME_SOGGETTO,evt_research,1
evt_whale_swallows,AVVIENE_DOPO,evt_father_mapple_drags_ladder,0
char_cook,PARTECIPA_COME_AIUTANTE_ALLEATO,char_stubb,0
evt_ishmael_queequeg_departure,COME,RIVELAZIONE_SCOPERTA,0
evt_peleg_warning,AVVIENE_DOPO,evt_dough_boy_torment,0
evt_narrator_retires,AVVIENE_DOPO,evt_harpooneer_idol_worship,0
char_moby_dick,PARTECIPA_COME_OPPONENTE_RIVALE,evt_ahab_encounter,1
evt_anchor_up,AVVIENE_DOPO,evt_hauling,0
char_captain,PARTECIPA_COME_SOGGETTO,evt_captain_interrogation,1
evt_queequeg_becomes_whaleman,AVVIENE_DOPO,evt_discovery_spouter_inn,0
evt_search_lodging,AVVIENE_IN,loc_cabin,0
evt_captain_relents,COME,VITTORIA,1
evt_queequeg_complies,AVVIENE_DOPO,evt_standing_masthead,0
evt_john_talbot_lost,AVVIENE_IN,loc_sea,0
evt_queequeg_shaving,COME,PREDICAMENTO,0
char_subsub,PARTECIPA_COME_SOGGETTO,evt_compilation,1
char_queequeg,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_bildad_sermon,0
evt_queequeg_found,COME,VITTORIA,0
char_ishmael,PARTECIPA_COME_SOGGETTO,evt_dyspepsia_discussion,1
evt_passage_home,AVVIENE_IN,loc_bedroom,0
char_starbuck,PARTECIPA_COME_AMICO,evt_starbuck_objection,0
evt_algerine_porpoise_description,AVVIENE_DOPO,evt_peleg_kick,0
char_ahab,PARTECIPA_COME_AMICO,evt_starbuck_reflection,0
char_specksynder,PARTECIPA_COME_SOGGETTO,evt_ishmael_supper,0
char_ishmael,PARTECIPA_COME_SOGGETTO,evt_idol_worship,0
evt_sails_set,AVVIENE_IN,loc_nantucket,0
char_moby_dick,PARTECIPA_COME_OPPONENTE_RIVALE,evt_mealy_porpoise_description,0
loc_spitzbergen,COME,RIFUGIO,0
char_queequeg,PARTECIPA_COME_SOGGETTO,evt_god_delivers,0
char_ahab,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_dissembling,0
loc_quarterdeck,COME,AL_CHIUSO,0
evt_killer_attacks_folio,AVVIENE_IN,loc_grammar_school,0
char_sailors,PARTECIPA_COME_SOGGETTO,evt_whale_hunting,0
evt_meditation_at_masthead,AVVIENE_IN,loc_deck,0
char_sperm_whale,PROVIENE_DA,loc_foretop,0
evt_ishmael_disturbs,AVVIENE_DOPO,evt_door_locked,1
evt_narrator_bench_discomfort,AVVIENE_IN,loc_tropics,0
char_daggoo,PARTECIPA_COME_SOGGETTO,evt_whale_hunt,1
evt_ship_spurns_suit,AVVIENE_IN,loc_quarter_deck,0
loc_native_woodlands,COME,AL_CHIUSO,0
evt_polynesia,PARTECIPA_COME_OGGETTO_BERSAGLIO,char_queequeg,0
char_jonah,PARTECIPA_COME_SOGGETTO,evt_queequeg_rises,0
evt_settle_bill,AVVIENE_DOPO,evt_elijah_encounter,0
loc_spouter_inn,COME,LA_SOGLIA,0
evt_peleg_warning,AVVIENE_DOPO,evt_social_smoke,0
evt_grampus_description,AVVIENE_IN,loc_chapel,0
evt_confronting_perils,COME,ESPOSIZIONE,0
evt_captain_interrogation,AVVIENE_DOPO,evt_boarding,1
evt_dough_boy_torment,PARTECIPA_COME_SOGGETTO,char_daggoo,1
char_huzza_porpoise,COME,FALSO_EROE,0
char_starbuck,PARTECIPA_COME_SOGGETTO,evt_whaling,1
evt_elijah_following,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_man_capstan,0
evt_john_talbot_lost,AVVIENE_IN,loc_bar,0
evt_signing,COME,PREPARAZIONE,0
evt_bulkington_helm,COME,SPOSTAMENTO_VIAGGIO,0
loc_mainmast,COME,SPAZIO_AFFETTIVO,0
loc_boarding_house,COME,SPAZIO_AFFETTIVO,0
evt_teaching_whale_name,COME,RIVELAZIONE_SCOPERTA,0
char_hearers,PARTECIPA_COME_SOGGETTO,evt_moby_dick_revelation,0
evt_narrator_sleeping_plan,AVVIENE_DOPO,evt_crew_revelry,1
evt_door_burst,AVVIENE_IN,loc_shetland,0
char_ahab_wife,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_compilation,0
loc_windsor_castle,COME,IL_SALOTTO,0
evt_jonah_obedience,AVVIENE_DOPO,evt_consultation,0
loc_thames,COME,AL_CHIUSO,0
obj_pipe,PARTECIPA_COME_SOGGETTO,evt_narrator_reflects,0
char_whaleman,PARTECIPA_COME_SOGGETTO,evt_black_fish_description,0
evt_whale_swallows,AVVIENE_DOPO,evt_jonah_cast_overboard,1
evt_bildad_meeting,PARTECIPA_COME_DESTINATARIO,char_queequeg,0
evt_social_smoke,PARTECIPA_COME_SOGGETTO,char_daggoo,0
char_michael_hart,PARTECIPA_COME_SOGGETTO,evt_pipe_smoking,0
evt_father_mapple_kneels,AVVIENE_IN,loc_mainmast,0
evt_mates_dinner,PARTECIPA_COME_AMICO,char_queequeg,0
evt_planning,AVVIENE_IN,loc_sag_harbor,0
evt_thrasher_description,AVVIENE_DOPO,evt_harpoon_found,0
evt_ship_spurns_suit,COME,CAMBIAMENTO_DI_STATO,0
evt_whale_confines_speaker,AVVIENE_IN,loc_greenland,0
evt_ishmael_observes,PARTECIPA_COME_AMANTE_AMATO,char_queequeg,0
char_pip,COME,AIUTANTE_MAGICO,0
char_bildad,COME,DESTINATARIO_BENEFICIARIO,0
evt_ramadan,AVVIENE_DOPO,evt_death_brother,0
char_whale,PARTECIPA_COME_OPPONENTE_RIVALE,evt_narrator_waiting,0
char_rigger,PARTECIPA_COME_SOGGETTO,evt_preparations,0
evt_fin_back_description,AVVIENE_DOPO,evt_book_explanation,0
evt_whaling,AVVIENE_IN,loc_water,0
evt_social_smoke,AVVIENE_DOPO,evt_interrogation,0
evt_strike_tent,AVVIENE_IN,loc_quarter_deck,1
evt_grampus_crew_arrival,AVVIENE_IN,loc_tarshish,0
evt_ahab_encounter,AVVIENE_DOPO,evt_whale_encounters,1
evt_interrogation,AVVIENE_IN,loc_quarterdeck,1
char_washington,PARTECIPA_COME_SOGGETTO,evt_anchor_up,0
evt_encounter_peleg,AVVIENE_DOPO,evt_arrival,0
entity_whale,COME,SOGGETTO_EROE,0
