head,relation,tail,label
evt_dinner,AVVIENE_IN,loc_utterson_house,1
obj_powders,PARTECIPA_COME_SOGGETTO,evt_reading_will,0
evt_night_journey,PARTECIPA_COME_SOGGETTO,char_jekyll,0
loc_laboratory,COME,LA_STRADA,0
obj_letters,PARTECIPA_COME_DESTINATARIO,evt_remorse,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,1
loc_square,COME,AL_CHIUSO,0
evt_drug_failure,COME,CAMBIAMENTO_DI_STATO,0
evt_jekyll_window,AVVIENE_IN,loc_by_street,0
loc_soho_house,COME,SPAZIO_AFFETTIVO,0
obj_book,PARTECIPA_COME_AMICO,char_lanyon,0
evt_jekyll_seclusion_deepens,COME,SACRIFICIO,0
char_jekyll,PARTECIPA_COME_DESTINANTE,evt_final_transformation,0
evt_transformation_discovery,AVVIENE_IN,loc_soho_room,0
evt_lanyon_shock,AVVIENE_IN,loc_cabinet,0
evt_utterson_writes_jekyll,AVVIENE_DOPO,evt_examination,0
evt_drawer_retrieval,AVVIENE_DOPO,evt_letter_handed,0
char_lanyon,COME,SOGGETTO_EROE,1
evt_transformation_back,AVVIENE_DOPO,evt_redemption,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_revelation,1
evt_confrontation,AVVIENE_IN,loc_back_garden,0
evt_night_in_chambers,AVVIENE_IN,loc_surgical_theatre,0
char_danvers,COME,OGGETTO_DI_VALORE,1
evt_murder,AVVIENE_DOPO,evt_drug_failure,0
char_small_man,PARTECIPA_COME_SOGGETTO,evt_two_months_virtue,0
loc_london_street,COME,ALL_APERTO,1
evt_footsteps_heard,AVVIENE_IN,loc_surgical_theatre,1
char_utterson,PARTECIPA_COME_DONATORE,evt_enter_court,0
char_utterson,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_utterson_explanation,0
char_girl,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_footsteps_heard,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_reading_will,1
evt_lanyon_meeting,AVVIENE_IN,loc_laboratory,0
evt_woman_encounter,COME,LOTTA_SCONTRO,1
evt_sleepless_night,AVVIENE_DOPO,evt_conversation_lanyon,1
evt_donations,COME,PREPARAZIONE,0
evt_terror,AVVIENE_IN,loc_window,1
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_enter_court,0
loc_dining_room,COME,LA_STRADA,0
evt_walk,AVVIENE_IN,loc_jekyll_room,0
evt_mixture_preparation,AVVIENE_IN,loc_jekyll_house,0
evt_confrontation,AVVIENE_DOPO,evt_walk,0
evt_night_in_chambers,AVVIENE_DOPO,evt_preparation_for_attack,0
evt_envelope_burned,AVVIENE_IN,loc_back_garden,0
char_driver,PARTECIPA_COME_DESTINATARIO,evt_voice_pleads_mercy,0
evt_butler_conversation,AVVIENE_IN,loc_court,0
char_lanyon,PARTECIPA_COME_AMICO,evt_plan_lanyon,0
char_hyde,PARTECIPA_COME_DONATORE,evt_mixture_preparation,0
evt_visit_lanyon,COME,LOTTA_SCONTRO,0
loc_fairbanks,COME,RIFUGIO,0
evt_encounter_hyde,COME,CAMBIAMENTO_DI_STATO,0
char_utterson,PARTECIPA_COME_OPPONENTE_RIVALE,evt_utterson_writes_jekyll,0
evt_mixture_preparation,AVVIENE_IN,loc_consulting_room,1
loc_jekyll_hall,COME,LA_STRADA,0
evt_transformation,AVVIENE_DOPO,evt_mixture_preparation,1
char_jekyll,PARTECIPA_COME_DESTINANTE,evt_utterson_demands_entry,0
evt_reverse_transformation,AVVIENE_DOPO,evt_lanyon_death,0
char_hyde,PARTECIPA_COME_DESTINATARIO,evt_woman_encounter,0
evt_origination,AVVIENE_DOPO,evt_utterson_writes_jekyll,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_footsteps_heard,0
evt_utterson_visits_jekyll,AVVIENE_DOPO,evt_footsteps_heard,0
char_servants,PARTECIPA_COME_SOGGETTO,evt_final_statement,0
evt_redemption,COME,CAMBIAMENTO_DI_STATO,0
evt_mixture_preparation,AVVIENE_IN,loc_by_street,0
char_girl,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_lanyon_death,0
evt_utterson_writes_jekyll,AVVIENE_DOPO,evt_lanyon_rejects_jekyll,1
org_pgaf,PROVIENE_DA,loc_utterson_house,0
evt_choice,AVVIENE_DOPO,evt_return_to_jekyll,1
evt_reading_will,COME,LOTTA_SCONTRO,0
evt_jekyll_seclusion,AVVIENE_IN,loc_jekyll_house,1
evt_poole_questions_voice,AVVIENE_DOPO,evt_cruelty_to_child,0
char_guest,PARTECIPA_COME_SOGGETTO,evt_poole_visit,0
evt_envelope_burned,AVVIENE_DOPO,evt_night_in_chambers,0
char_utterson,PROVIENE_DA,loc_entry_court,0
loc_jekyll_room,COME,ALL_APERTO,0
evt_sunday_walk,COME,LOTTA_SCONTRO,0
obj_book,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,0
org_pgaf,PROVIENE_DA,loc_lanyon_house,0
evt_sunday_walk,AVVIENE_IN,loc_corridor,0
evt_transformation_discovery,COME,SCONFITTA,0
char_inspector,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_poole_confession,0
evt_poole_confession,AVVIENE_DOPO,evt_reflection,0
evt_poole_identifies_hyde,AVVIENE_DOPO,evt_haunting_door,0
evt_poole_identifies_hyde,AVVIENE_DOPO,evt_relapse,0
evt_murder,AVVIENE_DOPO,evt_lanyon_funeral,0
loc_london,COME,AL_CHIUSO,0
evt_poole_questions_voice,COME,RIVELAZIONE_SCOPERTA,1
obj_letters,PARTECIPA_COME_DESTINATARIO,evt_letter_writing,1
evt_return_to_jekyll,AVVIENE_IN,loc_door,0
evt_letter_writing,AVVIENE_IN,loc_private_room,1
evt_waiting,AVVIENE_DOPO,evt_letter_reading,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_will_creation,0
char_child,PARTECIPA_COME_SOGGETTO,evt_hyde_disappears,0
evt_utterson_reads_letter,AVVIENE_DOPO,,0
obj_phial,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_examination,0
evt_utterson_jekyll_conversation,AVVIENE_DOPO,evt_jekyll_dinner,1
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_police_called,0
loc_lane,COME,ALL_APERTO,0
char_hyde,PARTECIPA_COME_DONATORE,evt_letter_reading,0
evt_stick_recognition,AVVIENE_DOPO,evt_terror,0
evt_reading_will,COME,RIVELAZIONE_SCOPERTA,1
loc_soho_house,COME,ALL_APERTO,0
evt_transformation_discovery,AVVIENE_DOPO,evt_story_telling,0
evt_final_statement,AVVIENE_DOPO,evt_drug_failure,1
evt_utterson_explanation,AVVIENE_DOPO,evt_poole_sees_figure,1
evt_confrontation,COME,LOTTA_SCONTRO,1
evt_jekyll_refusal,AVVIENE_DOPO,evt_remorse,0
char_enfield,COME,SOGGETTO_EROE,0
evt_night_journey,COME,LOTTA_SCONTRO,0
loc_cavendish_square,COME,CAMPO_DI_BATTAGLIA,0
evt_enter_court,AVVIENE_DOPO,evt_hyde_dictates,0
evt_hotel_arrival,COME,PREPARAZIONE,0
char_danvers,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_murder,0
evt_departure,AVVIENE_IN,loc_court,1
char_driver,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_drug_failure,0
evt_temptation_again,AVVIENE_DOPO,,0
evt_transformation,AVVIENE_IN,loc_back_garden,0
char_cheque_drawer,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_examination,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_door_breaking,0
loc_utterson_office,COME,AL_CHIUSO,0
evt_lanyon_receives_letter,COME,SPOSTAMENTO_VIAGGIO,1
char_hyde,PARTECIPA_COME_DONATORE,evt_final_statement,0
char_cheque_drawer,PARTECIPA_COME_DONATORE,evt_cabinet_refuge,0
evt_visitor_arrival,AVVIENE_DOPO,evt_utterson_reads_letter,0
char_small_man,PARTECIPA_COME_AMICO,char_lanyon,0
evt_bank_visit,AVVIENE_IN,loc_lanyon_house,0
evt_woman_encounter,AVVIENE_DOPO,evt_greeting,0
char_hyde,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_conversation_street,1
char_kinsman,PARTECIPA_COME_SOGGETTO,evt_visit_jekyll_house,0
evt_payment,COME,LOTTA_SCONTRO,0
obj_book,PARTECIPA_COME_SOGGETTO,evt_destruction_papers,0
loc_laboratory,COME,LA_STRADA,0
char_hyde,COME,OGGETTO_DI_VALORE,1
evt_plan_lanyon,AVVIENE_DOPO,evt_door_opening,0
evt_news_murder,AVVIENE_DOPO,evt_remorse,1
evt_awakening,AVVIENE_IN,loc_jekyll_bedside,0
evt_birth,AVVIENE_DOPO,evt_cabinet_examination,0
evt_envelope_discovery,AVVIENE_DOPO,evt_building_search,0
obj_powders,PARTECIPA_COME_SOGGETTO,evt_letter_handed,0
char_poole,PARTECIPA_COME_DESTINANTE,evt_jekyll_promise,0
evt_utterson_reads_letter,AVVIENE_DOPO,evt_jekyll_letter_received,1
char_utterson,PARTECIPA_COME_DESTINANTE,evt_utterson_visits_lanyon,0
loc_regent_park,COME,LA_STRADA,0
obj_letters,PARTECIPA_COME_SOGGETTO,evt_utterson_visits_lanyon,0
loc_cellar,COME,CAMPO_DI_BATTAGLIA,0
char_danvers,PARTECIPA_COME_SOGGETTO,evt_poole_sees_figure,0
evt_return_to_jekyll,COME,CAMBIAMENTO_DI_STATO,1
evt_redemption,AVVIENE_DOPO,evt_visit_jekyll_house,0
evt_envelope_burned,AVVIENE_IN,loc_private_room,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_destruction_papers,1
char_hyde,PARTECIPA_COME_SOGGETTO,evt_utterson_jekyll_conversation,0
evt_discovery,AVVIENE_DOPO,evt_utterson_informed,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_midnight_knock,0
evt_poole_reveals_suspicion,COME,CAMBIAMENTO_DI_STATO,0
evt_examination,AVVIENE_DOPO,evt_drawer_retrieval,1
char_guest,COME,AIUTANTE_MAGICO,0
char_bradshaw,PARTECIPA_COME_OPPONENTE_RIVALE,evt_preparation_for_attack,0
char_edward_hyde,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_cruelty_to_child,0
evt_jekyll_refusal,AVVIENE_IN,loc_court,1
char_enfield,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_confrontation,1
evt_envelope_discovery,COME,RIVELAZIONE_SCOPERTA,1
evt_utterson_reflection,COME,PREPARAZIONE,0
evt_utterson_visits_jekyll,COME,CAMBIAMENTO_DI_STATO,0
evt_signature,COME,RIVELAZIONE_SCOPERTA,0
char_cheque_drawer,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,0
evt_letter_writing,AVVIENE_DOPO,evt_poole_visit,0
evt_jekyll_seclusion,COME,RIVELAZIONE_SCOPERTA,0
loc_open_court,COME,IL_CASTELLO,0
evt_voice_from_cabinet,AVVIENE_IN,loc_back_passage,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_voice_pleads_mercy,1
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_poole_identifies_hyde,1
evt_door_opening,AVVIENE_DOPO,evt_confrontation,0
evt_utterson_reflection,AVVIENE_DOPO,evt_lanyon_receives_letter,0
evt_butler_conversation,AVVIENE_IN,loc_fairbanks,0
evt_utterson_reflection,AVVIENE_DOPO,evt_hyde_enters_house,1
char_henry_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_will_creation,0
evt_revelation,AVVIENE_IN,loc_regent_park,0
evt_pleasures_seeking,AVVIENE_IN,loc_soho_house,1
char_hyde,PARTECIPA_COME_SOGGETTO,evt_revelation,0
loc_london,COME,IL_CASTELLO,0
evt_utterson_dinner_jan8,AVVIENE_IN,loc_door,0
evt_envelope_burned,AVVIENE_DOPO,evt_final_statement,0
evt_adventure,AVVIENE_IN,loc_cavendish_square,0
loc_cavendish_square,COME,IL_CASTELLO,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_lanyon_death,0
org_pg,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_decision_to_break_door,0
char_lanyon,PARTECIPA_COME_SOGGETTO,evt_donations,0
evt_two_months_virtue,AVVIENE_DOPO,evt_lanyon_meeting,0
evt_transformation,AVVIENE_IN,loc_theatre,0
char_driver,PARTECIPA_COME_SOGGETTO,evt_utterson_reflection,0
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_voice_from_cabinet,1
char_butler,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_drawer_retrieval,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_utterson_summoned,1
evt_murder_danvers,AVVIENE_DOPO,evt_creation_pgaf,0
evt_waiting,AVVIENE_DOPO,evt_cheque_payment,0
loc_dining_room,COME,SPAZIO_STRATEGICO,0
char_jekyll,COME,DESTINATARIO_BENEFICIARIO,1
evt_jekyll_dinner,PARTECIPA_COME_SPETTATORE_NEUTRALE,char_jekyll,0
evt_relapse,AVVIENE_DOPO,evt_reading_will,0
evt_cab_ride,AVVIENE_DOPO,evt_enter_court,0
char_lanyon,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_conversation_lanyon,0
evt_sleepless_night,COME,RIVELAZIONE_SCOPERTA,0
loc_web,COME,AL_CHIUSO,0
evt_utterson_visits_lanyon,AVVIENE_DOPO,evt_utterson_reflection,0
evt_transformation,AVVIENE_DOPO,evt_hyde_disappears,0
evt_house_preparation,COME,CAMBIAMENTO_DI_STATO,0
evt_utterson_jekyll_conversation,PARTECIPA_COME_SOGGETTO,char_jekyll,1
char_driver,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_hotel_arrival,1
evt_sleepless_night,AVVIENE_DOPO,evt_reflection,0
evt_voice_from_cabinet,COME,RIVELAZIONE_SCOPERTA,1
evt_murder_danvers,AVVIENE_IN,loc_utterson_office,0
evt_jekyll_seclusion,COME,RIVELAZIONE_SCOPERTA,0
char_lanyon,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_story_telling,0
evt_night_journey,COME,ALLEANZA_PATTO,0
evt_cruelty,COME,LOTTA_SCONTRO,1
person_newby,PARTECIPA_COME_SOGGETTO,evt_utterson_demands_entry,0
evt_hyde_enters_house,AVVIENE_IN,loc_by_street_door,0
loc_consulting_room,COME,SPAZIO_STRATEGICO,0
evt_choice,COME,PREPARAZIONE,0
char_servants,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_arrival_at_house,0
evt_house_preparation,AVVIENE_DOPO,evt_invitation,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_poole_confession,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_scientific_studies,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_jekyll_request,0
char_small_man,PARTECIPA_COME_SOGGETTO,evt_story_telling,0
evt_drug_failure,COME,PREPARAZIONE,0
char_butler,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_preparation_for_attack,0
evt_utterson_reflection,COME,RIVELAZIONE_SCOPERTA,1
loc_streets,COME,LA_SOGLIA,0
loc_private_cabinet,PROVIENE_DA,loc_surgical_theatre,1
loc_jekyll_room,COME,RIFUGIO,0
char_jekyll,PARTECIPA_COME_DESTINANTE,evt_jekyll_promise,1
evt_transformation_court,AVVIENE_IN,loc_soho_room,0
evt_transformation,AVVIENE_DOPO,evt_poole_questions_voice,0
evt_revelation,AVVIENE_DOPO,evt_mirror_moment,0
loc_back_passage,COME,AL_CHIUSO,1
loc_surgical_theatre,COME,ALL_APERTO,0
loc_jekyll_hall,COME,LA_SOGLIA,0
evt_confrontation,AVVIENE_IN,loc_cabinet,0
evt_journey_to_jekyll,AVVIENE_IN,loc_yard,0
evt_utterson_identifies_body,AVVIENE_DOPO,evt_utterson_informed,1
evt_utterson_jekyll_conversation,COME,SPOSTAMENTO_VIAGGIO,0
evt_cheque_payment,AVVIENE_DOPO,evt_confrontation,1
char_utterson,PARTECIPA_COME_SOGGETTO,evt_enter_court,1
char_utterson,COME,OPPONENTE_ANTAGONISTA,0
evt_utterson_demands_entry,AVVIENE_IN,loc_cabinet,1
evt_voice_pleads_mercy,COME,PREPARAZIONE,0
evt_reverse_transformation,COME,CAMBIAMENTO_DI_STATO,1
evt_jekyll_promise,AVVIENE_DOPO,evt_utterson_jekyll_conversation,1
evt_double_dose,AVVIENE_IN,loc_private_room,0
evt_poole_confession,COME,ALLEANZA_PATTO,0
char_enfield,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_lanyon_death,0
evt_door_opening,AVVIENE_IN,loc_hotel,0
char_enfield,PARTECIPA_COME_SOGGETTO,evt_jekyll_promise,0
evt_medicine_orders,AVVIENE_IN,loc_cabinet,1
evt_confrontation,AVVIENE_IN,loc_soho_house,0
evt_hyde_dictates,AVVIENE_IN,loc_hall,0
evt_jekyll_refusal,AVVIENE_IN,loc_chambers,0
obj_drug,PARTECIPA_COME_DONATORE,evt_double_dose,1
evt_body_discovery,AVVIENE_IN,loc_open_court,0
evt_cruelty,AVVIENE_IN,loc_jekyll_house,0
evt_utterson_identifies_body,AVVIENE_DOPO,evt_poole_sees_figure,0
evt_hotel_arrival,AVVIENE_DOPO,evt_final_transformation,0
evt_lanyon_meeting,AVVIENE_IN,loc_utterson_office,0
obj_book,PARTECIPA_COME_DESTINATARIO,evt_lanyon_receives_letter,0
evt_haunting_door,AVVIENE_IN,loc_window,0
evt_creation_pgaf,AVVIENE_DOPO,evt_origination,1
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_collision,0
evt_hyde_house_search,AVVIENE_IN,loc_hyde_house,1
evt_utterson_informed,COME,LOTTA_SCONTRO,0
char_aged_gentleman,PARTECIPA_COME_DESTINATARIO,evt_utterson_explanation,0
evt_story_telling,AVVIENE_DOPO,evt_murder,0
evt_remorse,AVVIENE_DOPO,evt_birth,0
char_bradshaw,PARTECIPA_COME_SOGGETTO,evt_hotel_arrival,0
evt_redemption,AVVIENE_IN,loc_cavendish_square,0
evt_cheque_payment,COME,CAMBIAMENTO_DI_STATO,0
evt_letter_writing,AVVIENE_DOPO,evt_first_transformation,0
evt_stick_recognition,COME,ESPOSIZIONE,0
evt_will_creation,AVVIENE_DOPO,evt_haunting_door,0
char_enfield,COME,DONATORE_FORNITORE,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_conversation_lanyon,1
evt_jekyll_confined,AVVIENE_IN,loc_jekyll_house,1
char_aged_gentleman,PARTECIPA_COME_SOGGETTO,evt_body_discovery,0
loc_hotel,COME,LA_SOGLIA,0
evt_arrival_at_house,AVVIENE_DOPO,evt_hyde_dictates,0
evt_maid_faints,AVVIENE_IN,loc_utterson_house,0
char_edward_hyde,PARTECIPA_COME_OPPONENTE_RIVALE,evt_departure,0
char_hyde,PARTECIPA_COME_DESTINANTE,evt_body_discovery,0
evt_hyde_house_search,AVVIENE_IN,loc_laboratory,0
loc_study,COME,LA_STRADA,0
evt_first_transformation,AVVIENE_DOPO,evt_journey_to_jekyll,0
evt_transformation_discovery,AVVIENE_IN,loc_lamplit_streets,0
evt_jekyll_replies,AVVIENE_DOPO,evt_repeated_transformations,0
evt_departure,AVVIENE_DOPO,evt_haunting_door,0
char_doctor,COME,DESTINATARIO_BENEFICIARIO,0
evt_drug_creation,COME,PREPARAZIONE,1
evt_door_breaking,AVVIENE_IN,loc_cabinet,1
char_utterson,PROVIENE_DA,loc_entry_court,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_murder,1
char_hyde,PARTECIPA_COME_SOGGETTO,evt_hyde_disappears,1
char_enfield,PARTECIPA_COME_SOGGETTO,evt_poole_visit,0
evt_utterson_reflection,COME,PREPARAZIONE,0
evt_utterson_jekyll_conversation,PARTECIPA_COME_SOGGETTO,evt_murder_danvers,0
loc_anatomical_theatre,COME,AL_CHIUSO,1
evt_decision_to_break_door,AVVIENE_IN,loc_house,0
evt_journey_to_jekyll,AVVIENE_DOPO,evt_haunting_door,0
loc_business_room,COME,ALL_APERTO,0
evt_cab_ride,COME,CAMBIAMENTO_DI_STATO,0
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_story_telling,1
evt_lanyon_shock,AVVIENE_DOPO,evt_utterson_visits_lanyon,1
loc_cabinet,COME,LA_STRADA,0
evt_utterson_demands_entry,AVVIENE_IN,loc_jekyll_house,0
evt_body_discovery,AVVIENE_DOPO,evt_door_breaking,1
evt_haunting_door,COME,RIVELAZIONE_SCOPERTA,0
evt_utterson_visits_lanyon,AVVIENE_DOPO,evt_poole_visit,0
evt_visit_lanyon,COME,SPOSTAMENTO_VIAGGIO,1
char_utterson,PARTECIPA_COME_SOGGETTO,evt_invitation,1
char_enfield,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_envelope_discovery,0
evt_return_home,AVVIENE_DOPO,evt_cabinet_refuge,0
evt_sunday_walk,AVVIENE_IN,loc_square,0
evt_jekyll_window,AVVIENE_DOPO,evt_enter_court,1
loc_streets,COME,AL_CHIUSO,0
loc_cellar,COME,IL_CASTELLO,0
evt_collision,AVVIENE_DOPO,evt_transformation,0
char_danvers,PARTECIPA_COME_SOGGETTO,evt_letter_reading,0
evt_collision,AVVIENE_DOPO,evt_hotel_arrival,0
obj_drawer,COME,DESTINATARIO_BENEFICIARIO,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_double_dose,1
loc_jekyll_laboratory,COME,SPAZIO_AFFETTIVO,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,1
char_lanyon,PARTECIPA_COME_SOGGETTO,evt_utterson_dinner_jan8,1
evt_drug_creation,AVVIENE_DOPO,evt_waiting_in_theatre,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_utterson_jekyll_conversation,0
evt_drawer_retrieval,AVVIENE_IN,loc_private_cabinet,1
evt_poole_reveals_suspicion,AVVIENE_IN,loc_lanyon_house,0
evt_first_transformation,COME,PREPARAZIONE,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_poole_questions_voice,1
evt_double_dose,AVVIENE_DOPO,evt_cabinet_refuge,1
evt_utterson_explanation,AVVIENE_IN,loc_surgical_theatre,0
org_pg,COME,OGGETTO_DI_VALORE,0
evt_utterson_visits_jekyll,AVVIENE_DOPO,evt_enter_court,0
evt_bank_visit,COME,RIVELAZIONE_SCOPERTA,1
obj_book,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_collision,0
evt_arrival_at_house,AVVIENE_DOPO,evt_discovery,0
evt_jekyll_seclusion_deepens,AVVIENE_DOPO,evt_poole_visit,0
char_inspector,COME,SOGGETTO_EROE,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_butler_conversation,0
char_hyde,PARTECIPA_COME_OPPONENTE_RIVALE,evt_poole_sees_figure,0
evt_final_transformation,AVVIENE_IN,loc_bank,0
evt_jekyll_refusal,AVVIENE_DOPO,evt_hyde_disappears,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_building_search,0
loc_fireside,COME,AL_CHIUSO,1
char_enfield,PARTECIPA_COME_SOGGETTO,evt_gaze,1
evt_hyde_dictates,AVVIENE_IN,loc_london_street,0
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_maid_faints,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_encounter_hyde,1
evt_envelope_discovery,COME,PREDICAMENTO,0
evt_utterson_writes_jekyll,AVVIENE_DOPO,evt_mixture_preparation,0
char_housemaid,PARTECIPA_COME_DESTINATARIO,evt_letter_reading,0
char_child,PARTECIPA_COME_SOGGETTO,evt_repeated_transformations,0
char_utterson,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_house_preparation,0
evt_creation_pgaf,AVVIENE_IN,loc_cabinet,0
evt_first_transformation,AVVIENE_DOPO,evt_butler_conversation,0
evt_waiting,AVVIENE_IN,loc_private_room,1
evt_drug_creation,AVVIENE_DOPO,evt_discovery,1
char_jekyll,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_adventure,0
evt_utterson_explanation,AVVIENE_IN,loc_soho_room,0
char_henry_jekyll,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_reverse_transformation,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_body_discovery,1
loc_bank,COME,AL_CHIUSO,1
char_poole,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_night_journey,1
char_jekyll,PARTECIPA_COME_SOGGETTO,evt_return_home,1
evt_hotel_arrival,AVVIENE_IN,loc_jekyll_house,0
char_bradshaw,PARTECIPA_COME_SPETTATORE_NEUTRALE,evt_return_to_jekyll,1
char_jekyll,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_walk,0
char_poole,PARTECIPA_COME_SOGGETTO,evt_stick_recognition,0
char_old_woman,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_poole_visit,0
evt_letter_handed,AVVIENE_DOPO,evt_preparation_for_attack,0
char_utterson,PARTECIPA_COME_SOGGETTO,evt_first_transformation,0
evt_cheque_payment,COME,LOTTA_SCONTRO,0
evt_haunting_door,COME,ESPOSIZIONE,0
char_utterson,PARTECIPA_COME_AMICO,evt_decision_to_break_door,0
char_hyde,PARTECIPA_COME_OPPONENTE_RIVALE,evt_transformation_court,0
evt_sleep,AVVIENE_DOPO,evt_return_home,1
char_lanyon,COME,DONATORE_FORNITORE,1
evt_drawer_retrieval,AVVIENE_DOPO,evt_lanyon_shock,0
char_poole,COME,AIUTANTE_MAGICO,1
evt_jekyll_dinner,AVVIENE_DOPO,evt_utterson_reflection,1
evt_lanyon_death,AVVIENE_DOPO,evt_jekyll_replies,1
char_jekyll,PARTECIPA_COME_OPPONENTE_RIVALE,evt_letter_reading,0
evt_woman_encounter,AVVIENE_DOPO,evt_visitor_arrival,0
loc_jekyll_hall,COME,ALL_APERTO,0
evt_reading_will,AVVIENE_DOPO,evt_sunday_walk,0
person_newby,PARTECIPA_COME_SOGGETTO,evt_body_discovery,0
char_hyde,PARTECIPA_COME_SOGGETTO,evt_cab_ride,1
evt_journey_to_jekyll,COME,SPOSTAMENTO_VIAGGIO,1
evt_cruelty,AVVIENE_DOPO,evt_encounter_hyde,0
obj_drug,PARTECIPA_COME_SOGGETTO,evt_building_search,0
char_utterson,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_return_home,0
char_utterson,COME,AIUTANTE_MAGICO,1
char_utterson,PARTECIPA_COME_DESTINATARIO,evt_envelope_burned,0
char_inspector,COME,AIUTANTE_MAGICO,1
char_butler,PARTECIPA_COME_DONATORE,evt_jekyll_letter_received,0
evt_servants_gathered,AVVIENE_IN,loc_jekyll_room,0
char_aged_gentleman,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_night_journey,0
evt_utterson_explanation,AVVIENE_IN,loc_utterson_house,0
loc_private_cabinet,PROVIENE_DA,loc_bystreet,0
evt_midnight_knock,AVVIENE_DOPO,evt_hyde_enters_house,0
char_lanyon,PARTECIPA_COME_AIUTANTE_ALLEATO,evt_visit_lanyon,0
evt_police_called,AVVIENE_DOPO,evt_maid_faints,1
char_butler,PARTECIPA_COME_SOGGETTO,evt_utterson_summoned,0
org_pgaf,PARTECIPA_COME_OGGETTO_BERSAGLIO,evt_utterson_demands_entry,0
evt_waiting_in_theatre,AVVIENE_DOPO,evt_choice,0
evt_jekyll_seclusion_deepens,COME,SPOSTAMENTO_VIAGGIO,0
evt_body_discovery,COME,SCONFITTA,0
evt_walk,COME,SPOSTAMENTO_VIAGGIO,0
evt_butler_conversation,PARTECIPA_COME_SOGGETTO,char_poole,1
char_inspector,PARTECIPA_COME_SOGGETTO,evt_sleepless_night,0
char_lanyon,PARTECIPA_COME_DESTINATARIO,evt_drawer_retrieval,0
loc_streets,COME,ALL_APERTO,1
evt_remorse,AVVIENE_IN,loc_cabinet,0
